"countrynum","statenum","Route","Active","Lati","Longi","Stratum","BCR","LandTypeID","RouteTypeID","RouteTypeDetailId","route.id"
"840","34","314",1,39.9526337,-88.6689458,"31","22","0",1,1,"840_34_314"
"840","34","315",1,39.4014967,-87.706176,"31","22","0",1,1,"840_34_315"
"840","34","316",1,38.8433817,-89.3901378,"31","22","0",1,1,"840_34_316"
"840","34","317",1,38.4982149,-88.8800235,"31","22","0",1,1,"840_34_317"
"840","34","318",1,37.8620527,-89.0775209,"31","24","0",1,1,"840_34_318"
"840","34","319",1,37.2950124,-88.9472487,"14","24","0",1,1,"840_34_319"
"840","35","001",0,41.6518167,-87.4486549,"16","22","0",1,1,"840_35_001"
"840","35","002",1,41.3297597,-87.2001879,"16","22","0",1,1,"840_35_002"
"840","35","003",0,41.7272707,-86.2170269,"16","23","0",1,1,"840_35_003"
"840","35","004",1,41.2735266,-86.6205339,"16","23","0",1,1,"840_35_004"
"840","35","005",1,41.0254887,-86.2808379,"16","23","0",1,1,"840_35_005"
"840","35","006",1,41.7259077,-85.6760109,"16","23","0",1,1,"840_35_006"
"840","35","007",1,41.0188097,-85.4900279,"31","23","0",1,1,"840_35_007"
"840","35","008",0,41.1015477,-85.8354799,"16","23","0",1,1,"840_35_008"
"840","35","009",1,41.6024567,-84.9394079,"16","23","0",1,1,"840_35_009"
"840","35","010",1,40.6790779,-87.3633993,"31","22","0",1,1,"840_35_010"
"840","35","011",1,40.4076491,-87.0361216,"31","22","0",1,1,"840_35_011"
"840","35","012",1,40.7078507,-86.8139639,"31","22","0",1,1,"840_35_012"
"840","35","013",1,40.5842651,-86.1842198,"31","22","0",1,1,"840_35_013"
"840","35","014",1,40.1495187,-86.6959256,"31","22","0",1,1,"840_35_014"
"840","35","015",0,40.2183267,-86.0561139,"31","22","0",1,1,"840_35_015"
"840","35","016",1,40.0330447,-85.5449749,"31","22","0",1,1,"840_35_016"
"840","35","017",0,40.1346197,-85.3574209,"31","22","0",1,1,"840_35_017"
"840","35","018",1,40.5079491,-85.84451,"31","22","0",1,1,"840_35_018"
"840","35","019",1,40.8532797,-85.9044039,"31","22","0",1,1,"840_35_019"
"840","35","020",1,40.7030618,-84.8534885,"31","22","0",1,1,"840_35_020"
"840","35","021",1,39.3319867,-87.3743359,"15","24","0",1,1,"840_35_021"
"840","35","022",1,39.5330205,-87.1438756,"15","24","0",1,1,"840_35_022"
"840","35","023",1,39.0791429,-86.3429849,"14","24","0",1,1,"840_35_023"
"840","35","024",1,39.6400767,-86.2882699,"31","22","0",1,1,"840_35_024"
"840","35","025",1,39.9080857,-86.5765829,"31","22","0",1,1,"840_35_025"
"840","35","026",1,39.2638847,-86.7031329,"15","24","0",1,1,"840_35_026"
"840","35","027",1,39.0836543,-85.9287299,"15","24","0",1,1,"840_35_027"
"840","35","028",1,39.6847217,-85.4688349,"31","22","0",1,1,"840_35_028"
"840","35","029",1,39.4677041,-85.4421615,"31","22","0",1,1,"840_35_029"
"840","35","030",1,39.5621707,-85.7760939,"31","22","0",1,1,"840_35_030"
"840","35","031",1,39.493804,-84.9764184,"31","22","0",1,1,"840_35_031"
"840","35","032",1,38.6841567,-87.1287007,"15","24","0",1,1,"840_35_032"
"840","35","033",1,38.5758877,-87.1850279,"15","24","0",1,1,"840_35_033"
"840","35","034",1,38.0976637,-87.3919892,"15","24","0",1,1,"840_35_034"
"840","35","035",1,38.7744667,-86.7647789,"14","24","0",1,1,"840_35_035"
"840","35","036",1,38.4150437,-86.8202889,"14","24","0",1,1,"840_35_036"
"840","35","037",1,38.9190517,-86.1929939,"14","24","0",1,1,"840_35_037"
"840","35","038",1,38.6631267,-85.9410399,"14","24","0",1,1,"840_35_038"
"840","35","039",1,38.2672943,-86.1463592,"14","24","0",1,1,"840_35_039"
"840","35","040",1,38.7795826,-85.0940693,"15","24","0",1,1,"840_35_040"
"840","35","041",1,38.6347156,-85.7471699,"15","24","0",1,1,"840_35_041"
"840","35","042",1,37.9911389,-87.4410458,"15","24","0",1,1,"840_35_042"
"840","35","101",0,41.5363017,-87.1973579,"16","22","0",1,1,"840_35_101"
"840","35","103",1,41.6368887,-86.3655159,"16","23","0",1,1,"840_35_103"
"840","35","108",1,41.1013504,-85.8354611,"16","23","0",1,1,"840_35_108"
"840","35","115",1,40.2178547,-86.0560979,"31","22","0",1,1,"840_35_115"
"840","35","117",1,40.1346467,-85.3574289,"31","22","0",1,1,"840_35_117"
"840","35","201",1,41.5361624,-87.1967394,"16","22","0",1,1,"840_35_201"
"840","35","301",1,41.3911052,-87.3693435,"16","22","0",1,1,"840_35_301"
"840","35","302",1,41.6367797,-86.8508149,"16","23","0",1,1,"840_35_302"
"840","35","303",1,41.750602,-85.4765733,"16","23","0",1,1,"840_35_303"
"840","35","305",1,40.9699502,-87.0748779,"31","22","0",1,1,"840_35_305"
"840","35","306",1,40.1985767,-86.4502189,"31","22","0",1,1,"840_35_306"
"840","35","308",1,40.8100197,-84.9562309,"31","22","0",1,1,"840_35_308"
"840","35","309",1,39.9820787,-87.3561447,"31","22","0",1,1,"840_35_309"
"840","35","310",0,39.9455667,-86.3794639,"31","22","0",1,1,"840_35_310"
"840","35","311",1,39.9464269,-85.0906911,"31","22","0",1,1,"840_35_311"
"840","35","312",1,39.6830387,-84.8521349,"31","22","0",1,1,"840_35_312"
"840","35","313",1,39.125475,-87.0543672,"15","24","0",1,1,"840_35_313"
"840","35","314",1,38.7671667,-86.5484989,"14","24","0",1,1,"840_35_314"
"840","35","315",1,38.9509067,-85.1623379,"15","24","0",1,1,"840_35_315"
"840","35","316",1,37.9142237,-87.6297459,"15","24","0",1,1,"840_35_316"
"840","35","410",1,39.9443431,-86.4873841,"31","22","0",1,1,"840_35_410"
"840","36","001",1,40.7698922,-91.6797963,"32","22","0",1,1,"840_36_001"
"840","36","002",1,40.6527332,-92.8864804,"32","22","0",1,1,"840_36_002"
"840","36","003",1,40.8887105,-93.1717427,"32","22","0",1,1,"840_36_003"
"840","36","004",1,40.5712567,-94.6426839,"32","22","0",1,1,"840_36_004"
"840","36","005",0,40.6203037,-95.1210189,"32","22","0",1,1,"840_36_005"
"840","36","006",1,41.9751747,-90.2964159,"32","22","0",1,1,"840_36_006"
"840","36","007",1,41.5687389,-91.2703838,"32","22","0",1,1,"840_36_007"
"840","36","008",0,41.7290747,-91.2514429,"32","22","0",1,1,"840_36_008"
"840","36","009",1,41.8190707,-92.3572989,"32","22","0",1,1,"840_36_009"
"840","36","010",1,41.6735997,-92.2602299,"32","22","0",1,1,"840_36_010"
"840","36","011",1,41.4022592,-93.103781,"32","22","0",1,1,"840_36_011"
"840","36","012",0,41.6803757,-93.6007149,"32","22","0",1,1,"840_36_012"
"840","36","013",1,41.6586017,-94.1444549,"40","11","0",1,1,"840_36_013"
"840","36","014",1,41.7176327,-94.0861889,"40","11","0",1,1,"840_36_014"
"840","36","015",1,41.4483667,-95.7265309,"32","22","0",1,1,"840_36_015"
"840","36","016",1,41.1311292,-95.3466186,"32","22","0",1,1,"840_36_016"
"840","36","017",1,42.0435847,-90.6070319,"17","22","0",1,1,"840_36_017"
"840","36","018",0,42.2103447,-91.6954359,"32","22","0",1,1,"840_36_018"
"840","36","019",1,42.1986127,-91.4172439,"32","22","0",1,1,"840_36_019"
"840","36","020",1,42.4283168,-92.4757027,"32","22","0",1,1,"840_36_020"
"840","36","021",1,42.2393377,-92.5335079,"32","22","0",1,1,"840_36_021"
"840","36","022",1,42.9663334,-93.8524963,"40","11","0",1,1,"840_36_022"
"840","36","023",0,42.1521897,-93.3290179,"40","11","0",1,1,"840_36_023"
"840","36","024",1,42.0345317,-94.5711599,"40","11","0",1,1,"840_36_024"
"840","36","025",1,42.6019638,-94.295246,"40","11","0",1,1,"840_36_025"
"840","36","026",1,42.5326167,-95.8791569,"32","22","0",1,1,"840_36_026"
"840","36","027",1,42.6484757,-95.7210459,"32","22","0",1,1,"840_36_027"
"840","36","028",1,42.4902437,-96.3743819,"32","22","0",1,1,"840_36_028"
"840","36","029",1,43.0864727,-91.8768028,"17","23","0",1,1,"840_36_029"
"840","36","030",1,43.3492727,-92.2585749,"32","22","0",1,1,"840_36_030"
"840","36","031",0,43.0675927,-93.5770949,"40","11","0",1,1,"840_36_031"
"840","36","032",1,43.2388517,-94.0095139,"40","11","0",1,1,"840_36_032"
"840","36","033",1,43.0405217,-95.5844739,"32","22","0",1,1,"840_36_033"
"840","36","034",1,43.2574697,-96.2756889,"32","22","0",1,1,"840_36_034"
"840","36","105",1,40.6242636,-95.1259581,"32","22","0",1,1,"840_36_105"
"840","36","108",1,41.7287592,-91.251362,"32","22","0",1,1,"840_36_108"
"840","36","118",1,42.2119974,-91.6956394,"32","22","0",1,1,"840_36_118"
"840","36","123",1,42.1663807,-93.3469609,"40","11","0",1,1,"840_36_123"
"840","36","131",1,43.0675537,-93.5769729,"40","11","0",1,1,"840_36_131"
"840","38","001",1,37.0321381,-94.9950424,"33","22","0",1,1,"840_38_001"
"840","38","002",1,37.5148587,-95.3249979,"33","22","0",1,1,"840_38_002"
"840","38","003",1,37.8493327,-95.5008159,"33","22","0",1,1,"840_38_003"
"840","38","004",1,37.9847547,-96.3936159,"35","22","0",1,1,"840_38_004"
"840","38","005",0,38.0573017,-96.2857509,"35","22","0",1,1,"840_38_005"
"840","38","006",1,37.3190352,-97.349158,"35","19","0",1,1,"840_38_006"
"840","38","007",1,37.2322087,-97.2582029,"35","19","0",1,1,"840_38_007"
"840","38","008",1,37.9271847,-98.8303289,"34","19","0",1,1,"840_38_008"
"840","38","009",1,37.5142707,-98.8298029,"34","19","0",1,1,"840_38_009"
"840","38","010",1,37.1645227,-99.2722929,"34","19","0",1,1,"840_38_010"
"840","38","011",1,37.1334087,-99.7413179,"34","19","0",1,1,"840_38_011"
"840","38","012",1,37.9589257,-101.4316489,"36","18","0",1,1,"840_38_012"
"840","38","013",1,38.8545319,-94.8714265,"33","22","0",1,1,"840_38_013"
"840","38","014",1,38.9715017,-95.9097289,"33","22","0",1,1,"840_38_014"
"840","38","015",1,38.5354618,-95.8576087,"33","22","0",1,1,"840_38_015"
"840","38","016",1,38.9939527,-96.9002609,"35","22","0",1,1,"840_38_016"
"840","38","017",1,38.3623234,-96.5605733,"35","22","0",1,1,"840_38_017"
"840","38","018",0,38.9447217,-97.2984479,"35","22","0",1,1,"840_38_018"
"840","38","019",1,39.0607981,-97.1112208,"35","19","0",1,1,"840_38_019"
"840","38","020",1,38.4636553,-98.9776363,"34","19","0",1,1,"840_38_020"
"840","38","021",1,38.5515107,-98.0351929,"34","19","0",1,1,"840_38_021"
"840","38","022",1,38.2040337,-99.6617889,"34","19","0",1,1,"840_38_022"
"840","38","023",1,38.8417547,-99.4663929,"34","19","0",1,1,"840_38_023"
"840","38","024",1,38.7278307,-101.6508259,"36","18","0",1,1,"840_38_024"
"840","38","025",1,39.5831024,-100.3295925,"34","19","0",1,1,"840_38_025"
"840","38","026",1,39.0805438,-95.5671042,"32","22","0",1,1,"840_38_026"
"840","38","027",1,39.251508,-95.5347369,"32","22","0",1,1,"840_38_027"
"840","38","028",1,39.9000807,-96.8711409,"32","19","0",1,1,"840_38_028"
"840","38","029",1,39.7690906,-96.0269519,"32","22","0",1,1,"840_38_029"
"840","38","030",1,39.9367553,-97.0124144,"34","19","0",1,1,"840_38_030"
"840","38","031",1,39.1902871,-97.6123773,"34","19","0",1,1,"840_38_031"
"840","38","032",1,39.3447742,-98.7508415,"34","19","0",1,1,"840_38_032"
"840","38","033",1,39.7262207,-98.1009369,"34","19","0",1,1,"840_38_033"
"840","38","034",1,39.7702227,-99.2540059,"34","19","0",1,1,"840_38_034"
"840","38","035",1,39.7266067,-99.6464549,"34","19","0",1,1,"840_38_035"
"840","38","036",1,38.9009177,-100.2439639,"34","19","0",1,1,"840_38_036"
"840","38","037",1,37.3143937,-100.4350879,"34","19","0",1,1,"840_38_037"
"840","38","038",1,39.1767667,-101.9689869,"36","18","0",1,1,"840_38_038"
"840","38","105",1,37.3003447,-96.1012279,"33","22","0",1,1,"840_38_105"
"840","38","118",1,38.9147327,-97.3687519,"33","19","0",1,1,"840_38_118"
"840","38","301",1,37.3099157,-94.7416989,"33","22","0",1,1,"840_38_301"
"840","38","302",1,37.3690207,-95.4488589,"33","22","0",1,1,"840_38_302"
"840","38","303",1,37.7958024,-96.4347911,"35","22","0",1,1,"840_38_303"
"840","38","304",1,37.7959759,-97.4634159,"35","19","0",1,1,"840_38_304"
"840","38","305",1,37.8545464,-98.8762205,"34","19","0",1,1,"840_38_305"
"840","38","306",1,37.8256648,-99.3855484,"34","19","0",1,1,"840_38_306"
"840","38","307",1,37.8296057,-100.8706786,"36","18","0",1,1,"840_38_307"
"840","38","308",1,37.3880114,-101.2492122,"36","18","0",1,1,"840_38_308"
"840","38","309",1,38.215197,-94.6125164,"33","22","0",1,1,"840_38_309"
"840","38","310",1,38.680958,-95.1212223,"33","22","0",1,1,"840_38_310"
"840","38","311",1,38.5224225,-96.9117521,"35","22","0",1,1,"840_38_311"
"840","38","312",1,38.2039494,-97.2078887,"35","19","0",1,1,"840_38_312"
"840","38","313",1,38.6813229,-98.7751403,"34","19","0",1,1,"840_38_313"
"840","38","314",1,38.3193226,-99.2348417,"34","19","0",1,1,"840_38_314"
"840","38","315",1,38.4682058,-100.7232236,"36","18","0",1,1,"840_38_315"
"840","38","316",1,38.1914654,-101.3590971,"36","18","0",1,1,"840_38_316"
"840","38","317",1,39.7839097,-95.2272709,"32","22","0",1,1,"840_38_317"
"840","38","318",1,39.6529209,-96.5297375,"35","22","0",1,1,"840_38_318"
"840","38","319",1,39.5668011,-97.8192021,"34","19","0",1,1,"840_38_319"
"840","38","320",0,39.5666667,-98.169444,"34","19","0",1,1,"840_38_320"
"840","38","321",1,39.3355726,-99.269502,"34","19","0",1,1,"840_38_321"
"840","38","322",1,39.4951963,-100.6458939,"34","19","0",1,1,"840_38_322"
"840","38","323",1,39.1195241,-101.727883,"36","18","0",1,1,"840_38_323"
"840","38","420",1,39.5671077,-98.1535799,"34","19","0",1,1,"840_38_420"
"840","39","001",1,36.6082857,-83.7017979,"21","28","0",1,1,"840_39_001"
"840","39","002",1,36.9068375,-88.8622638,"4","27","0",1,1,"840_39_002"
"840","39","003",1,36.6896267,-88.1808759,"4","27","0",1,1,"840_39_003"
"840","39","004",1,36.792622,-87.9605863,"14","24","0",1,1,"840_39_004"
"840","39","005",1,36.664255,-87.0088713,"14","24","0",1,1,"840_39_005"
"840","39","006",1,36.9907469,-86.6314152,"14","24","0",1,1,"840_39_006"
"840","39","007",0,36.9336087,-86.2041469,"14","24","0",1,1,"840_39_007"
"840","39","008",1,36.8194377,-85.7169959,"14","24","0",1,1,"840_39_008"
"840","39","009",1,36.7007807,-85.2699359,"14","24","0",1,1,"840_39_009"
"840","39","010",1,36.6171577,-84.9933879,"14","28","0",1,1,"840_39_010"
"840","39","011",1,36.8211687,-84.8339909,"21","28","0",1,1,"840_39_011"
"840","39","012",0,36.8458967,-89.0589229,"4","26","0",1,1,"840_39_012"
"840","39","015",1,37.3539197,-82.8572619,"21","28","0",1,1,"840_39_015"
"840","39","016",1,37.4310467,-83.9929579,"21","28","0",1,1,"840_39_016"
"840","39","017",0,37.7613187,-83.6101219,"21","28","0",1,1,"840_39_017"
"840","39","018",0,37.5931367,-83.7306599,"21","28","0",1,1,"840_39_018"
"840","39","019",0,37.9925897,-83.9410399,"14","28","0",1,1,"840_39_019"
"840","39","020",0,37.8823347,-84.5585649,"15","24","0",1,1,"840_39_020"
"840","39","021",1,37.390468,-84.6612332,"14","24","0",1,1,"840_39_021"
"840","39","022",1,37.470864,-84.8112865,"14","24","0",1,1,"840_39_022"
"840","39","023",1,37.9849668,-84.8137054,"15","24","0",1,1,"840_39_023"
"840","39","024",0,37.5833107,-85.7375639,"14","24","0",1,1,"840_39_024"
"840","39","025",1,37.4126457,-85.1284099,"14","24","0",1,1,"840_39_025"
"840","39","026",1,37.9353872,-85.0956126,"15","24","0",1,1,"840_39_026"
"840","39","028",1,37.2573275,-86.1387677,"14","24","0",1,1,"840_39_028"
"840","39","029",1,37.8199855,-86.8961593,"14","24","0",1,1,"840_39_029"
"840","39","030",1,37.5961302,-86.2962376,"14","24","0",1,1,"840_39_030"
"840","39","031",1,37.6179677,-86.0179129,"14","24","0",1,1,"840_39_031"
"840","39","032",0,37.2448427,-87.0823369,"14","24","0",1,1,"840_39_032"
"840","39","033",0,37.5933277,-87.6776119,"14","24","0",1,1,"840_39_033"
"840","39","034",0,37.1865197,-87.5068449,"14","24","0",1,1,"840_39_034"
"840","39","035",1,37.7163597,-87.6947489,"14","24","0",1,1,"840_39_035"
"840","39","036",1,37.3299427,-88.3261579,"14","24","0",1,1,"840_39_036"
"840","39","037",0,38.2768507,-85.2054969,"15","24","0",1,1,"840_39_037"
"840","39","038",1,38.4108577,-85.5587469,"14","24","0",1,1,"840_39_038"
"840","39","039",1,38.7213307,-84.8237459,"15","24","0",1,1,"840_39_039"
"840","39","040",1,38.4344957,-84.1633637,"15","24","0",1,1,"840_39_040"
"840","39","041",1,38.3791569,-84.5727271,"15","24","0",1,1,"840_39_041"
"840","39","042",1,38.0304392,-84.027055,"15","24","0",1,1,"840_39_042"
"840","39","043",1,38.1661827,-84.0681929,"15","24","0",1,1,"840_39_043"
"840","39","044",1,38.2051493,-83.9295763,"15","24","0",1,1,"840_39_044"
"840","39","045",0,38.4189637,-83.0920869,"22","28","0",1,1,"840_39_045"
"840","39","046",0,38.4666117,-83.0511849,"22","28","0",1,1,"840_39_046"
"840","39","107",1,36.9261037,-86.3369279,"14","24","0",1,1,"840_39_107"
"840","39","112",1,36.8621049,-89.0413978,"4","26","0",1,1,"840_39_112"
"840","39","113",1,37.4455887,-82.201774,"21","28","0",1,1,"840_39_113"
"840","39","114",1,37.731563,-82.8436466,"21","28","0",1,1,"840_39_114"
"840","39","117",1,37.7389457,-83.5630719,"21","28","0",1,1,"840_39_117"
"840","39","118",1,37.6333333,-83.8,"21","28","0",1,1,"840_39_118"
"840","39","119",1,37.9925553,-83.9410257,"14","28","0",1,1,"840_39_119"
"840","39","120",1,37.2448,-87.3322,"15","24","0",1,1,"840_39_120"
"840","39","124",1,37.5839876,-85.7373309,"14","24","0",1,1,"840_39_124"
"840","39","127",1,37.8249387,-85.7117159,"15","24","0",1,1,"840_39_127"
"840","39","132",1,37.2446037,-87.331989,"14","24","0",1,1,"840_39_132"
"840","39","133",1,37.592793,-87.6771392,"14","24","0",1,1,"840_39_133"
"840","39","134",1,37.1070839,-87.3525878,"14","24","0",1,1,"840_39_134"
"840","39","137",1,38.2698117,-85.2042619,"15","24","0",1,1,"840_39_137"
"840","39","145",1,38.4235754,-83.0919895,"22","28","0",1,1,"840_39_145"
"840","39","146",1,38.4390546,-82.9964384,"22","28","0",1,1,"840_39_146"
"840","39","214",0,37.8092597,-82.733069,"21","28","0",1,1,"840_39_214"
"840","42","001",0,29.6873267,-89.9627919,"5","37","0",1,1,"840_42_001"
"840","42","002",0,29.3825447,-89.6019899,"6","37","0",1,1,"840_42_002"
"840","42","003",1,29.9029097,-90.9214239,"5","26","0",1,1,"840_42_003"
"840","42","004",0,29.6921337,-90.0971379,"5","26","0",1,1,"840_42_004"
"840","42","005",0,29.9075617,-91.2167209,"5","26","0",1,1,"840_42_005"
"840","42","006",0,29.7375687,-92.8109049,"6","37","0",1,1,"840_42_006"
"840","42","007",0,29.8271777,-93.1346739,"6","37","0",1,1,"840_42_007"
"840","42","008",0,30.2797337,-89.8977049,"3","27","0",1,1,"840_42_008"
"840","42","009",1,30.7018587,-90.5110779,"4","26","0",1,1,"840_42_009"
"840","42","010",1,30.8801251,-90.2491541,"4","27","0",1,1,"840_42_010"
"840","42","011",1,30.0641124,-91.8208203,"6","26","0",1,1,"840_42_011"
"840","42","012",1,30.8692521,-91.5109166,"5","27","0",1,1,"840_42_012"
"840","42","013",0,30.6522117,-92.4323199,"6","37","0",1,1,"840_42_013"
"840","42","014",0,30.7607257,-92.4607919,"3","25","0",1,1,"840_42_014"
"840","42","015",1,30.0082047,-93.3426979,"6","37","0",1,1,"840_42_015"
"840","42","016",1,30.8315727,-93.3184289,"3","25","0",1,1,"840_42_016"
"840","42","017",1,31.1887275,-91.6715765,"5","26","0",1,1,"840_42_017"
"840","42","018",1,31.9792958,-91.4440435,"5","26","0",1,1,"840_42_018"
"840","42","019",0,31.5639297,-92.963258,"4","25","0",1,1,"840_42_019"
"840","42","020",1,31.5018156,-92.3023478,"4","25","0",1,1,"840_42_020"
"840","42","021",0,31.5890857,-93.0409919,"4","25","0",1,1,"840_42_021"
"840","42","022",0,31.0143597,-93.1721339,"4","25","0",1,1,"840_42_022"
"840","42","023",0,32.7618191,-91.7299813,"5","25","0",1,1,"840_42_023"
"840","42","024",0,32.3944346,-91.6538661,"5","26","0",1,1,"840_42_024"
"840","42","025",0,32.2555287,-92.3123249,"4","25","0",1,1,"840_42_025"
"840","42","026",1,32.4602687,-92.6215889,"4","25","0",1,1,"840_42_026"
"840","42","027",1,32.0735964,-93.9744951,"4","25","0",1,1,"840_42_027"
"840","42","028",0,32.5629047,-93.5151899,"4","25","0",1,1,"840_42_028"
"840","42","029",0,29.5476317,-90.5866389,"5","26","0",1,1,"840_42_029"
"840","42","030",1,29.7156229,-91.8769586,"6","37","0",1,1,"840_42_030"
"840","42","031",1,29.8458497,-92.2329247,"6","37","0",1,1,"840_42_031"
"840","42","032",1,30.8571966,-90.7326251,"4","27","0",1,1,"840_42_032"
"840","42","033",1,30.3986037,-91.5101169,"5","26","0",1,1,"840_42_033"
"840","42","034",1,30.0808747,-92.4508969,"6","37","0",1,1,"840_42_034"
"840","42","036",1,31.8183596,-92.0510279,"4","25","0",1,1,"840_42_036"
"840","42","037",0,31.6692857,-93.5736839,"4","25","0",1,1,"840_42_037"
"840","42","038",1,32.4856776,-91.4269719,"5","26","0",1,1,"840_42_038"
"840","42","039",0,32.9513707,-92.2805719,"4","25","0",1,1,"840_42_039"
"840","42","040",0,32.7507567,-93.5492639,"4","25","0",1,1,"840_42_040"
"840","42","050",1,29.6872546,-90.99072,"5","26","0",1,1,"840_42_050"
"840","42","051",1,29.9842321,-91.9569658,"6","26","0",1,1,"840_42_051"
"840","42","052",1,29.9956057,-92.5966809,"6","37","0",1,1,"840_42_052"
"840","42","053",1,30.2694157,-90.9416869,"5","26","0",1,1,"840_42_053"
"840","42","054",1,30.9782167,-91.1039109,"4","27","0",1,1,"840_42_054"
"840","42","055",1,30.4219427,-92.2865819,"6","37","0",1,1,"840_42_055"
"840","42","056",1,30.4099932,-93.1678412,"3","25","0",1,1,"840_42_056"
"840","42","057",1,31.7369095,-91.5965299,"5","26","0",1,1,"840_42_057"
"840","42","058",1,32.0001519,-92.3835537,"4","25","0",1,1,"840_42_058"
